Fecha;MP25;PM10;CO;NOX;NO2;NO;O3;SO2;TEMP_mean;TEMP_min;TEMP_max;RHUM_mean;WSPD_mean;WSPD_max
2021-01-25;14,0;57,0;0,33;21,358;12,51;8,84309;26,0;;22,80100416666667;16,3188;29,1725;55,79289166666666;1,5340658333333332;3,1708
2021-01-26;13,0;60,0;0,51;22,7908;13,8;8,99474;27,0;;21,837204166666666;15,5253;29,9461;51,29479166666667;1,4906212916666668;3,73409
2021-01-27;14,0;61,0;0,49;24,0339;15,06;8,97272;29,0;;21,863316666666666;13,6616;29,8446;45,906375;1,1968872416666667;3,02572
2021-01-28;11,0;58,0;0,52;25,7102;14,66;11,0503;22,0;;22,306025;15,2024;28,4351;43,417316666666665;1,2412155208333333;2,72396
2021-01-29;9,0;44,0;0,63;25,9679;16,77;9,19727;7,0;;18,5965625;14,7772;22,2674;65,55869166666666;0,7921482916666666;2,69927
2021-01-30;6,0;17,0;0,68;16,6901;11,63;5,05838;10,0;;17,8706375;14,4676;24,6402;84,75962083333333;0,8657338333333334;1,81987
2021-01-31;5,0;14,0;0,57;11,6612;6,49;5,16949;10,0;;18,839225;15,4252;24,9211;76,500175;1,0509197;2,75029
2021-02-01;7,0;23,0;0,55;17,4575;9,97;7,48314;13,0;;17,471970833333334;12,445;23,7358;75,65244583333333;1,1753738958333333;2,68524
2021-02-02;13,0;36,0;0,55;21,8707;14,45;7,41833;19,0;;18,535216666666667;12,9527;25,3201;69,85793333333334;1,1581705416666666;2,96557
2021-02-03;14,0;49,0;0,63;41,2015;25,24;15,9635;26,0;;22,415654166666666;12,9185;31,8978;54,29057916666667;0,8173225333333334;2,15661
2021-02-04;15,0;53,0;0,64;34,8454;21,13;13,713;35,0;;23,2701375;16,4265;30,4304;54,75790416666666;1,2645633791666666;2,76985
2021-02-05;15,0;43,0;0,6;21,8313;15,19;6,64518;18,0;;18,273404166666666;13,2336;24,5536;76,3354125;1,509590125;2,62716
2021-02-06;13,0;35,0;0,67;14,7897;10,65;4,14403;16,0;;16,5452625;13,3167;21,0841;83,28194166666667;1,4157452083333333;2,69552
2021-02-07;16,0;36,0;0,57;13,3719;10,31;3,06648;24,0;;18,541816666666666;15,1521;25,3261;73,17075;1,2432023749999999;2,47537
2021-02-08;9,0;37,0;0,55;19,1623;13,44;5,71926;25,0;;18,5524375;12,4183;26,4149;66,2756875;1,3122569708333334;2,62217
2021-02-09;11,0;46,0;0,58;28,2654;18,11;10,1521;29,0;;21,449683333333336;12,9261;30,3637;60,63003749999999;1,0654219625;3,01395
2021-02-10;15,0;52,0;0,67;29,0838;17,8;11,2842;29,0;;21,955241666666666;15,4086;28,7206;65,49028750000001;1,2721696875;2,91958
2021-02-11;12,0;35,0;0,64;18,2468;12,67;5,57805;12,0;;17,531854166666665;14,2531;21,3612;84,057125;1,4559712083333334;2,8616
2021-02-12;16,0;53,0;0,67;23,4135;16,12;7,29565;20,0;;20,6383125;17,5641;26,4844;73,42821666666667;1,37233075;2,89601
2021-02-13;13,0;36,0;0,63;14,1161;10,65;3,47042;19,0;;18,693741666666668;14,9351;24,55;79,75970416666667;1,2784544583333333;3,06455
2021-02-14;11,0;30,0;0,55;13,5964;9,34;4,25168;19,0;;18,272616666666668;12,7596;25,4872;76,41349583333333;1,2845345000000001;2,75135
2021-02-15;12,0;41,0;0,62;17,6728;11,42;6,24936;18,0;;17,1452125;12,8916;23,5294;77,55946666666667;1,4386826666666668;2,98357
2021-02-16;12,0;37,0;0,61;18,8198;13,34;5,48083;13,0;;15,607533333333334;12,85;19,5272;81,52655;1,200173625;2,61566
2021-02-17;10,0;46,0;0,56;21,064;12,74;8,32576;18,0;;17,951433333333334;12,3115;25,7348;68,35437083333333;1,2840267791666666;2,69095
2021-02-18;6,0;39,0;0,54;20,6613;11,67;8,99127;20,0;;18,134095833333333;10,8766;26,05;61,198649999999994;1,1814968333333333;2,6585
2021-02-19;8,0;47,0;0,53;27,3678;15,87;11,4938;23,0;;20,508525000000002;11,8926;29,0641;56,13372916666666;0,9643552833333334;2,76614
2021-02-20;10,0;45,0;0,57;24,2171;14,59;9,62668;28,0;;21,439895833333335;13,6585;29,4294;54,444725000000005;1,1241946250000001;3,10773
2021-02-21;9,0;34,0;0,54;11,6276;8,55;3,08154;30,0;;20,634141666666668;12,8364;28,8362;52,63329166666667;1,0450016666666666;2,80346
2021-02-22;9,0;46,0;0,51;26,1918;14,78;11,4102;22,0;;20,795033333333333;11,6941;29,8015;49,881908333333335;0,97798285;2,61166
2021-02-23;11,0;55,0;0,59;32,113;19,04;13,0694;31,0;;22,4570875;13,5599;31,5652;47,25932916666667;0,852955075;2,581
2021-02-24;14,0;66,0;0,66;38,2767;19,9;18,3745;25,0;;21,50775;14,2342;28,4395;50,79925;1,1084409208333332;2,92952
2021-02-25;16,0;66,0;0,68;34,3546;20,29;14,0677;24,0;;20,571125;13,6669;27,6373;62,9594375;1,1795821791666665;2,76728
2021-02-26;17,0;65,0;0,67;34,8787;21,39;13,4881;27,0;;21,266075;13,7448;28,9033;63,883649999999996;1,0664551500000001;2,85131
2021-02-27;18,0;58,0;0,64;27,1265;18,06;9,07111;33,0;;22,542104166666665;14,3857;30,8015;60,241712500000006;0,9013882916666667;2,68199
2021-02-28;13,0;45,0;0,75;23,1751;15,42;7,75747;29,0;;23,779187500000003;15,3516;32,9138;49,28735416666667;0,89523444;2,89457
2021-03-01;13,0;58,0;0,69;34,4587;19,19;15,2711;18,0;;20,80707083333333;15,1426;26,5;56,280145833333336;1,0375965629166666;2,63236
2021-03-02;16,0;63,0;0,65;34,1364;18,82;15,3177;25,0;;20,53461666666667;14,0502;28,3127;65,30750833333333;1,1112074916666665;2,74001
2021-03-03;16,0;62,0;0,65;34,3369;20,8;13,5352;27,0;;22,45119166666667;15,0531;30,2946;60,898041666666664;0,958205125;2,98187
2021-03-04;14,0;63,0;0,66;34,8658;22,25;12,6139;35,0;;24,198970833333334;16,613;32,6946;56,77908333333334;0,9050949791666666;2,73716
2021-03-05;14,0;56,0;0,7;26,7897;17,09;9,70303;19,0;;20,1223;15,0015;26,1667;66,53972916666667;1,5161234708333333;2,92359
2021-03-06;11,0;40,0;0,6;19,4529;13,42;6,03639;26,0;;20,700441666666666;14,2109;27,9554;65,87034583333333;1,1878833333333334;2,92251
2021-03-07;11,0;40,0;0,59;19,351;13,15;6,19611;32,0;;23,12075;15,2419;30,4623;58,58775416666666;0,8870297374999999;2,43106
2021-03-08;11,0;56,0;0,75;32,1796;19,25;12,9324;30,0;;24,46280833333333;16,8895;32,7877;46,34084166666667;0,9085480883333333;2,64619
2021-03-09;12,0;60,0;0,64;37,3342;21,8;15,533;25,0;;21,4395;14,5274;28,7348;48,49492916666667;1,2199417375;2,89859
2021-03-10;16,0;62,0;0,67;38,2226;20,06;18,1669;21,0;;19,523895833333334;13,0599;25,7917;61,63574166666667;1,2038428166666666;3,02615
2021-03-11;13,0;61,0;0,59;32,8123;20,7;12,1162;21,0;;20,107175;13,6844;27,0891;62,026075;0,9204670666666667;2,11805
2021-03-12;12,0;57,0;0,61;31,0287;17,32;13,7116;26,0;;21,482295833333335;15,6919;28,9794;55,063408333333335;0,9995755620833333;2,6224
2021-03-13;12,0;50,0;0,59;21,5941;13,38;8,21695;28,0;;19,412829166666665;13,0364;26,7699;59,1615;1,1250755716666667;2,89393
2021-03-14;12,0;37,0;0,58;14,3799;9,46;4,92181;24,0;;17,94494166666667;12,0607;26,0432;69,55250416666667;1,2690068916666666;2,81294
2021-03-15;4,0;33,0;0,59;15,8695;11,9;3,96694;16,0;;14,982866666666666;12,2929;20,2083;79,39575416666666;1,3563710416666668;2,45348
2021-03-16;0,0;40,0;0,6;23,7283;16,89;6,84194;17,0;;17,5246;13,2596;22,5464;65,4147875;0,7433813333333333;1,85721
2021-03-17;;47,0;0,57;26,8163;17,24;9,57343;16,0;;17,524166666666666;13,4911;24,3123;64,47395;0,9118307458333333;2,13313
2021-03-18;;39,0;0,64;20,2642;14,85;5,41833;16,0;;14,210816666666666;11,6252;18,7855;79,67464583333333;0,963701;1,53254
2021-03-19;;41,0;0,58;18,7874;12,2;6,58731;16,0;;14,896208333333334;11,6782;19,8854;66,67147916666667;1,3133734583333332;3,05525
2021-03-20;7,0;33,0;0,51;18,9239;11,84;7,08037;22,0;;16,73978125;8,33496;25,7318;54,97442083333333;0,8178679141666666;2,05516
2021-03-21;8,0;31,0;0,61;16,1056;9,35;6,75629;19,0;;16,995808333333333;11,6929;23,9558;58,71047083333334;1,14455865;2,64286
2021-03-22;8,0;42,0;0,51;30,3095;18,61;11,7019;21,0;;18,961904166666667;11,2419;28,1627;53,461354166666666;0,6300954791666666;1,82814
2021-03-23;16,0;67,0;0,67;39,1779;21,71;17,4636;28,0;;19,216291666666667;11,7114;26,9286;57,46319583333334;0,9136850583333334;3,0015
2021-03-24;18,0;63,0;0,64;30,6425;17,68;12,965;29,0;;17,686287500000002;11,5607;24,6601;64,71843333333334;1,1090308458333333;2,71313
2021-03-25;14,0;47,0;0,6;20,3545;14,1;6,25282;;;14,57151625;9,96829;21,3402;72,00874583333334;1,1335359083333334;2,26621
2021-03-26;17,0;61,0;0,66;44,162;22,09;22,0726;;;16,455524166666667;8,6259;25,1641;55,188325;0,6256319583333333;1,73979
2021-03-27;17,0;56,0;0,74;40,6386;20,63;20,0017;;;19,113400833333333;9,26685;29,4877;41,61949583333333;0,5671052583333334;1,86791
2021-03-28;17,0;49,0;0,76;26,9286;18,02;8,91255;;;18,525312500000002;10,8781;26,995;48,70342083333333;0,8337731125;2,43647
2021-03-29;19,0;57,0;0,66;31,9853;20,21;11,776;;;14,895995;9,28569;22,1432;73,95595;1,0246778541666666;2,41327
2021-03-30;18,0;66,0;0,72;41,2814;21,63;19,6493;17,0;;15,85815625;9,15163;23,4;72,44626666666666;1,0060826666666667;2,48259
2021-03-31;23,0;75,0;0,77;50,0532;24,28;25,7742;22,0;;16,5135125;10,2509;24,2058;71,9938375;0,8998959875;2,33791
2021-04-01;31,0;66,0;0,7;33,6484;23,12;10,5329;17,0;;14,4602375;10,509;21,879;82,24380416666666;0,9716689166666667;2,01232
2021-04-02;29,0;63,0;0,82;34,1767;19,92;14,2517;23,0;;16,187928333333332;8,84476;24,5446;74,016875;0,5600701333333333;1,88714
2021-04-03;26,0;60,0;0,72;32,3556;19,65;12,703;31,0;;19,1049125;10,3191;29,6101;60,9601375;0,5910275374999999;2,76145
2021-04-04;17,0;38,0;0,7;16,4089;12,52;3,88708;15,0;;14,317754166666667;11,7603;19,2651;74,7844;1,009180725;2,19487
2021-04-05;18,0;56,0;0,58;25,5478;18,68;6,86393;17,0;;16,143358333333335;11,4687;23,4891;72,31595833333334;0,734215875;1,84054
2021-04-06;11,0;47,0;0,58;28,2272;16,69;11,5399;17,0;;16,628666666666668;9,72517;24,8377;69,23164166666668;0,7507175833333334;1,94354
2021-04-07;10,0;45,0;0,57;28,0636;16,63;11,4313;16,0;;17,569;10,2864;25,4129;64,84598749999999;0,6957238341666666;2,42644
2021-04-08;8,0;43,0;0,56;19,5293;13,0;6,53292;15,0;;16,9912375;12,9529;22,3851;62,7414875;1,0913665000000001;2,47544
2021-04-09;10,0;47,0;0,59;30,8483;17,05;13,7956;16,0;;15,455610833333333;8,88496;22,2333;60,39242083333334;0,8545186625;2,48543
2021-04-10;9,0;43,0;0,57;14,6392;10,43;4,21347;20,0;;14,9398;10,0676;21,1804;60,12747916666667;0,8787756666666667;1,67616
2021-04-11;16,0;48,0;0,76;30,689;20,0;10,6868;23,0;;16,907287083333333;7,04176;28,5957;50,68324166666667;0,43244428333333335;1,65778
2021-04-12;17,0;81,0;0,96;68,5579;33,46;35,0992;16,0;;18,59032125;8,96143;29,4612;43,998491666666666;0,5024094583333333;1,682
2021-04-13;19,0;84,0;0,77;72,3412;34,0;38,341;23,0;;19,656791666666667;10,0774;31,0655;46,210100000000004;0,7056455916666667;2,21021
2021-04-14;25,0;88,0;0,81;51,0825;31,53;19,5479;20,0;;17,245695833333333;10,1599;26,534;65,47155833333333;0,6894222583333334;2,48022
2021-04-15;23,0;77,0;0,82;50,3267;28,72;21,6058;20,0;;17,480270833333332;10,1509;26,4479;66,57575416666667;0,5987088041666667;2,471
2021-04-16;22,0;73,0;0,72;47,2642;28,0;19,269;20,0;;18,185616666666665;10,6335;26,563;61,10865833333333;0,6723699666666666;2,2181
2021-04-17;17,0;46,0;0,71;22,3499;15,76;6,5931;14,0;;13,583365416666666;9,99347;19,4283;82,17439166666666;1,0766435;2,25699
2021-04-18;26,0;61,0;0,66;22,4494;17,55;4,89982;22,0;;15,395279166666667;11,0192;23,9515;77,0673375;0,5958926875;1,59435
2021-04-19;21,0;67,0;0,75;37,189;22,66;14,5283;11,0;;13,77475;9,55997;19,734;80,03839166666667;0,9868703458333333;2,49962
2021-04-20;19,0;59,0;0,59;26,983;18,73;8,24934;12,0;;13,836143333333334;9,78531;20,6887;77,02465833333333;0,8452016666666666;2,72192
2021-04-21;7,0;38,0;0,6;25,5906;14,99;10,6024;10,0;;15,868616666666668;11,1085;21,7465;65,7996;1,307662125;3,52842
2021-04-22;15,0;46,0;0,66;41,3024;19,35;21,9496;10,0;;13,508335833333334;8,27792;21,3366;79,3130125;0,8128445166666666;2,54665
2021-04-23;17,0;44,0;0,67;32,88;21,24;11,6405;4,0;;12,394295833333333;11,0528;13,9426;86,75872083333333;0,7501989166666667;1,08716
2021-04-24;26,0;62,0;0,71;36,0061;25,23;10,7794;15,0;;14,748816666666668;7,67574;23,2583;68,95341666666667;0,5359045416666667;1,62075
2021-04-25;26,0;56,0;0,92;41,7434;22,46;19,2861;23,0;;15,166364999999999;7,31712;24,9785;63,037083333333335;0,54605185625;2,00839
2021-04-26;25,0;75,0;0,91;71,1195;35,2;35,9195;14,0;;15,608753333333333;7,50842;25,7126;62,58465416666667;0,38161287083333334;1,80582
2021-04-27;25,0;73,0;0,82;57,8955;29,02;28,8779;10,0;;13,256650416666666;6,98488;21,5704;75,59339583333333;0,6709942249999999;2,2468
2021-04-28;42,0;108,0;1,15;89,8452;43,93;45,9183;17,0;;15,00975125;7,40118;24,8932;69,71660833333333;0,43622810375;1,5574
2021-04-29;35,0;92,0;1,15;84,3383;35,02;49,3199;14,0;;14,43568125;8,16847;22,9421;69,7495125;0,9202536874999999;2,55285
2021-04-30;31,0;72,0;1,01;53,1797;28,34;24,8396;7,0;;11,561650833333333;8,90976;15,661;87,99934166666667;0,45645172083333335;0,980077
2021-05-01;40,0;81,0;1,36;66,4656;25,71;40,7575;9,0;;12,22817125;7,21693;17,6794;79,27854166666667;0,3882054125;1,07733
2021-05-02;25,0;53,0;0,87;30,9216;20,88;10,0433;13,0;;13,814708333333334;10,3366;20,0946;71,42628333333333;0,4017654583333334;1,292
2021-05-03;12,0;44,0;0,79;49,4482;20,29;29,1567;8,0;;12,757705;7,99219;19,2182;74,49047083333333;0,8084516375;2,49236
2021-05-04;14,0;51,0;0,9;65,4448;23,67;41,7748;5,0;;12,009435833333333;6,90082;17,3094;78,57236666666667;0,5063275333333334;1,85297
2021-05-05;22,0;69,0;1,29;100,025;30,94;69,0815;8,0;;13,271363749999999;6,56712;21,4387;72,09659166666667;0,3825091291666667;1,43692
2021-05-06;27,0;93,0;1,78;141,64;45,01;96,6255;9,0;;15,320889166666667;6,42509;26,2127;57,31207083333334;0,47519789583333333;1,43066
2021-05-07;19,0;56,0;0,9;50,2851;25,82;24,4693;14,0;;14,072120833333335;10,5;18,82;64,05115833333333;0,9742648416666667;2,57097
2021-05-08;24,0;59,0;1,0;48,3869;24,39;23,9936;8,0;;12,148279166666667;8,74475;16,3932;77,17829166666667;0,3613445375;1,304
2021-05-09;25,0;56,0;0,95;35,91;20,72;15,1857;16,0;;13,035874999999999;8,04314;19,975;73,59942083333333;0,35584831125;1,27454
2021-05-10;31,0;89,0;1,48;129,066;42,61;86,4578;11,0;;12,999159166666667;5,76712;22,4308;64,17320833333333;0,47996375416666665;1,86892
2021-05-11;37,0;114,0;2,04;179,917;52,89;127,029;9,0;;13,561378333333332;5,58333;24,7044;56,4964125;0,36654381666666663;1,20552
2021-05-12;39,0;126,0;1,61;171,177;57,92;113,255;11,0;;14,099755833333333;5,55988;25,9862;47,01663333333334;0,4497856791666666;1,15242
2021-05-13;63,0;173,0;2,34;237,018;75,53;161,484;1,0;;12,311601666666666;7,14303;17,7765;62,32263333333333;0,30810139583333335;0,788076
2021-05-14;61,0;158,0;1,91;177,173;62,42;114,755;13,0;;14,647457083333334;8,76814;23,3337;63,49888333333334;0,4364891395833333;1,91797
2021-05-15;74,0;149,0;2,11;118,652;54,79;63,8593;10,0;;13,976708333333333;10,3931;19,1652;69,02444583333333;0,25138889999999997;0,85719
2021-05-16;92,0;165,0;2,27;113,902;54,86;59,0467;13,0;;13,131091249999999;7,225;21,8794;70,94690416666667;0,2706111958333333;0,94712
2021-05-17;55,0;120,0;1,48;102,259;52,27;49,9912;19,0;;16,05187;7,79314;26,9124;56,66769583333333;0,6092001166666666;1,53737
2021-05-18;43,0;75,0;0,9;43,8996;31,56;12,335;6,0;;10,316799583333333;7,64294;12,6422;88,20339583333333;0,7745169166666667;1,75799
2021-05-19;46,0;94,0;1,19;83,9147;36,43;47,4797;5,0;;12,33797;9,02716;16,2837;78,58054166666666;0,5521432333333334;1,75575
2021-05-20;21,0;48,0;1,2;92,0096;26,19;65,8234;4,0;;9,999450833333333;7,15037;13,8367;86,56602083333333;0,7906246708333334;2,18915
2021-05-21;9,0;18,0;0,7;30,0594;18,94;11,1209;9,0;;9,982424166666666;6,24203;14,6857;82,45142916666667;0,4721350833333333;1,2139
2021-05-22;23,0;45,0;1,1;62,6508;22,96;39,6915;8,0;;8,305263333333334;2,2924;16,6112;76,19427083333333;0,24087440000000002;0,654058
2021-05-23;30,0;54,0;1,29;69,8556;27,77;42,0896;11,0;;10,0893525;1,45028;20,7265;63,91147083333333;0,26688913333333336;0,786325
2021-05-24;34,0;81,0;1,55;135,926;41,47;94,4518;6,0;;12,571491250000001;5,47581;21,725;58,369395833333336;0,40948396249999996;1,15842
2021-05-25;29,0;82,0;1,53;154,533;44,33;110,205;5,0;;12,823495833333334;4,99211;23,1307;55,77520416666667;0,5081960916666667;0,991399
2021-05-26;55,0;131,0;2,29;168,048;57,52;110,523;4,0;;13,031078333333333;5,39175;24,6044;56,52474166666667;0,3363559583333333;0,661979
2021-05-27;37,0;91,0;1,37;130,33;47,97;82,3628;7,0;;13,199305;5,11813;21,9112;58,40425;0,6773371708333333;1,83525
2021-05-28;23,0;55,0;0,98;66,439;27,39;39,0526;7,0;;12,76805375;6,90943;19,4765;78,98735;0,6527527375000001;1,9274
2021-05-29;33,0;67,0;1,28;81,807;27,78;54,0317;3,0;;10,836355833333334;6,8009;15,0867;86,41075833333333;0,29157354166666666;1,24202
2021-05-30;49,0;84,0;1,58;78,277;28,5;49,7794;11,0;;12,19674;5,67537;20,4641;71,84015416666666;0,3398208395833333;1,31795
2021-05-31;26,0;76,0;1,32;110,302;37,73;72,5687;5,0;;15,319534166666665;9,45107;22,938;56,73030833333333;0,44305339166666663;1,48354
2021-06-01;35,0;98,0;1,62;161,731;46,94;114,788;1,0;;15,012054166666667;13,0444;19,2366;65,64158333333333;0,4402848666666667;1,29465
2021-06-02;37,0;94,0;1,63;158,943;42,26;116,682;5,0;;15,518291666666668;10,0022;23,4515;70,91407083333333;0,4716259666666667;1,18929
2021-06-03;25,0;74,0;1,57;125,888;38,47;87,4207;5,0;;15,150020416666665;8,99313;24,0277;70,40095000000001;0,473636675;1,682
2021-06-04;28,0;72,0;1,22;93,5779;26,32;67,2621;2,0;;12,99295;10,0424;16,3228;85,05202083333333;0,6791081958333334;1,56558
2021-06-05;31,0;63,0;0,98;49,41;25,12;24,2887;7,0;;14,12175;11,059;18,8881;75,777975;0,5360671683333333;1,34299
2021-06-06;33,0;63,0;0,96;39,7873;20,64;19,1498;9,0;;12,247565416666667;9,09459;17,762;75,56289583333333;0,5380413291666667;2,16156
2021-06-07;39,0;95,0;1,3;104,172;41,08;63,0896;6,0;;13,435159583333332;8,71957;21,7185;66,36855833333333;0,5844576541666666;1,84611
2021-06-08;39,0;92,0;1,59;158,211;44,11;114,102;6,0;;12,344241666666667;5,59248;21,1583;61,5259625;0,4686671958333333;1,52351
2021-06-09;30,0;71,0;1,42;117,973;33,71;84,2596;5,0;;11,50811;6,80895;17,9141;75,67104166666667;0,5737121625;1,68654
2021-06-10;32,0;78,0;1,37;115,15;33,92;81,2308;4,0;;11,514154583333335;7,59092;19,3044;79,50765416666667;0,37052258208333333;1,37382
2021-06-11;39,0;105,0;2,06;189,68;49,45;140,234;5,0;;12,52246125;4,70979;24,5112;60,97432083333334;0,3667761708333333;0,976089
2021-06-12;42,0;97,0;1,76;138,811;47,68;91,1289;8,0;;13,781900833333333;6,12618;24,7268;51,1187375;0,5340691083333333;1,23415
2021-06-13;39,0;68,0;1,45;84,137;30,86;53,2771;9,0;;10,778352499999999;5,21748;18,3667;75,59332500000001;0,47418710291666666;1,82193
2021-06-14;50,0;101,0;1,49;124,033;47,62;76,4149;6,0;;11,356357916666667;4,70045;21,1728;72,8993375;0,49277698750000004;1,07094
2021-06-15;34,0;56,0;0,88;49,8128;27,41;22,4021;3,0;;9,2867175;6,71007;12,4107;87,83234583333332;0,7863472083333334;1,58909
2021-06-16;34,0;71,0;1,14;89,8568;34,37;55,4843;4,0;;11,430886666666666;7,11813;17,9115;74,99292083333333;0,5056600083333334;1,41288
2021-06-17;34,0;75,0;1,42;124,583;36,56;88,0201;5,0;;9,450293333333333;3,75055;17,1182;81,13455;0,4566033958333333;1,7215
2021-06-18;45,0;88,0;1,55;136,166;35,26;100,91;6,0;;8,311762083333333;3,12537;15,425;86,2908625;0,6237565666666667;1,81652
2021-06-19;67,0;118,0;1,36;77,4066;39,43;37,9797;6,0;;10,075654583333334;6,73404;16,0641;80,80064166666666;0,4500935008333333;0,874856
2021-06-20;78,0;120,0;2,1;101,452;31,07;70,3859;7,0;;7,919096666666667;4,99202;12,6687;84,70319166666667;0,49401191;1,55029
2021-06-21;58,0;96,0;2,01;123,232;36,01;87,225;7,0;;9,69065125;3,4424;18,495;68,90200833333334;0,3740944375;1,24606
2021-06-22;31,0;77,0;1,26;109,24;38,18;71,0641;5,0;;10,22967125;4,3761;16,3439;64,17085;0,8435463333333333;2,48721
2021-06-23;17,0;40,0;1,05;89,9136;30,63;59,2864;1,0;;8,989455416666667;7,67636;10,0757;88,08085416666667;0,4103686791666667;0,911938
2021-06-24;34,0;80,0;1,49;170,834;35,1;135,738;1,0;;7,969169583333333;3,08351;11,6279;90,57892083333333;0,40931452500000004;0,901364
2021-06-25;26,0;52,0;1,34;113,881;30,76;83,1208;2,0;;8,549346666666667;6,67537;9,9359;95,12789583333334;0,7824123749999999;1,72811
2021-06-26;13,0;25,0;0,63;25,4447;17,21;8,23431;7,0;;6,705790416666667;1,84167;10,6516;86,1022375;0,7338152791666667;1,57349
2021-06-27;39,0;67,0;1,58;92,2839;28,47;63,8188;6,0;;5,605953318181818;0,300063;14,2924;78,278575;0,4208455;0,935587
2021-06-28;38,0;78,0;1,93;150,962;39,98;110,982;5,0;;9,4858734;0,258401;21,0;61,538758333333334;0,4912263858333333;0,894215
2021-06-29;;;;;;;;;4,717752727272727;2,15017;14,0668;66,9324;0,6491720909090909;0,949888
2021-06-30;;;;;;;;;9,22619;6,99222;12,7853;68,99861250000001;0,24712415;0,894056
2021-07-01;57,0;107,0;1,61;153,153;39,6;113,557;4,0;;9,170868333333333;4,67664;15,5345;70,99210416666666;0,5133827166666667;1,33354
2021-07-02;47,0;97,0;1,56;136,968;41,52;95,4496;4,0;;8,531632916666666;2,67555;16,4015;70,42062916666667;0,46936135;1,1775
2021-07-03;63,0;115,0;2,0;152,116;45,39;106,723;4,0;;9,014179583333332;3,21704;18,0754;68,259625;0,49273153750000004;1,5857
2021-07-04;76,0;121,0;2,24;146,827;44,24;102,585;10,0;;9,140101249999999;2,06685;20,6308;69,3847375;0,4256504458333334;1,02299
2021-07-05;54,0;102,0;1,51;138,137;48,51;89,6226;6,0;;9,74709125;2,8;21,588;65,55634583333334;0,7212727916666667;1,86187
2021-07-06;39,0;67,0;1,14;79,5443;28,79;50,7586;8,0;;7,4003000000000005;4,875;12,3513;82,77729166666667;0,8175788875;2,04563
2021-07-07;42,0;96,0;1,68;159,831;44,94;114,889;4,0;;9,047468333333333;2,23392;18,0432;69,05269583333333;0,5878326666666667;1,29614
2021-07-08;47,0;105,0;1,78;189,608;51,08;138,524;5,0;;10,042033333333334;3,56708;20,3674;66,14116666666666;0,6614904416666666;2,16534
2021-07-09;46,0;97,0;1,61;149,944;39,4;110,54;2,0;;7,63982625;2,71694;12,7278;83,33905833333334;0,5436116249999999;1,42752
2021-07-10;73,0;133,0;2,22;173,319;51,22;122,103;7,0;;9,1266575;2,325;18,9872;74,387975;0,3321426375;0,754643
2021-07-11;51,0;85,0;1,5;88,0316;36,64;51,3917;9,0;;9,769710416666667;3,64244;20,0612;61,17223333333334;0,5119343333333334;2,22457
2021-07-12;40,0;69,0;1,0;62,6774;30,9;31,7771;3,0;;5,9661675;3,00068;9,45036;87,90785416666667;0,7843078791666667;2,25127
2021-07-13;56,0;105,0;1,51;129,831;38,76;91,0676;5,0;;5,819670375;0,750124;13,4333;84,26976666666667;0,37482465416666666;1,28224
2021-07-14;73,0;137,0;1,84;176,299;47,76;128,541;5,0;;6,240622791666667;0,816667;14,275;84,23960833333332;0,3616988708333333;1,11754
2021-07-15;67,0;132,0;1,54;150,395;51,88;98,5131;5,0;;7,749655125;0,283333;17,8;69,25349583333333;0,5184714874999999;1,19397
2021-07-16;43,0;80,0;1,49;106,467;32,89;73,5769;8,0;;7,329165;2,55833;15,075;67,1316375;0,4996824541666667;1,50515
2021-07-17;65,0;112,0;2,18;145,467;43,63;101,834;8,0;;8,193933954545455;0,566667;18,7833;66,87499583333333;0,2949607791666667;0,751658
2021-07-18;40,0;82,0;1,97;153,461;44,51;108,948;7,0;;10,68541;1,09167;24,6;45,201391666666666;0,5267781875;0,841351
2021-07-19;40,0;117,0;1,9;209,535;55,97;153,564;4,0;;11,368403333333333;2,53333;24,0;40,92014583333333;0,6186159583333334;1,58248
2021-07-20;48,0;146,0;2,51;247,593;71,59;176,006;3,0;;13,73646375;4,175;27,7333;39,194449999999996;0,47775712583333335;1,04047
2021-07-21;45,0;122,0;1,64;184,704;62,7;122,006;5,0;;13,448617083333334;5,96667;25,3917;46,239575;0,5887860583333334;1,92574
2021-07-22;67,0;152,0;1,81;184,579;73,46;111,122;6,0;;12,925352083333335;3,89167;25,5167;53,902787499999995;0,41997755416666666;1,33034
2021-07-23;60,0;128,0;1,66;153,238;52,7;100,539;8,0;;10,20694875;4,71667;20,4167;67,16319166666666;0,8654329166666667;2,51574
2021-07-24;38,0;64,0;0,87;36,4829;21,86;14,6232;7,0;;7,656944583333334;5,025;10,7667;87,25667916666667;0,6540339708333333;1,8174
2021-07-25;31,0;52,0;1,13;53,91;19,36;34,5537;11,0;;9,80521375;5,10833;16,4833;76,90002083333333;0,9090284875;3,04614
2021-07-26;13,0;34,0;0,77;53,2144;22,37;30,8466;8,0;;9,51076125;5,10833;14,7583;77,57293333333332;0,5837342625;1,47635
2021-07-27;36,0;78,0;1,21;113,779;34,69;79,0873;5,0;;8,261806250000001;1,61667;17,425;74,006275;0,4774339458333334;1,63181
2021-07-28;43,0;114,0;2,06;226,996;53,7;173,297;4,0;;10,485764166666668;1,44167;22,975;51,336825;0,4718779083333333;0,868593
2021-07-29;40,0;118,0;1,88;209,319;58,21;151,108;5,0;;11,3829875;2,89167;23,325;40,440979166666665;0,5820006999999999;1,03952
